,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
2014-04-17,0.0,0.0,20.73,92.67,111.35,97.66,99.67,91.25,92.97,94.76,92.0,1631.95,3592.94,3375.65,3603.64,5099.36,2674.15,3668.08,3318.44,8.05,10.76
2014-04-18,0.0,0.0,20.67,92.61,111.19,97.52,99.67,91.25,92.94,94.66,92.0,1813.5720000000001,3530.66,3567.89,3452.26,5106.56,3075.73,3911.36,3438.36,9.95,13.01
2014-04-19,11.6,11.2,20.62,92.58,111.15,97.51,99.47,91.24,92.94,94.65,94.09,1088.75,3439.04,3864.82,3291.62,4561.99,2612.81,1875.02,3134.2,9.9,11.35
2014-04-20,1.4,0.6,20.6,92.58,111.14,97.51,99.47,91.24,92.92,94.56,92.0,1660.0,3588.66,3536.1,3495.53,4754.88,2855.92,3489.37,3478.284,11.94,13.59
2014-04-21,0.0,0.0,20.59,92.57,111.12,97.51,99.47,91.24,92.89,94.53,94.14,1379.52,3536.24,3563.24,3595.97,5144.76,3009.02,3575.09,3324.49,13.65,15.43
2014-04-22,0.2,0.0,20.59,92.57,111.11,97.49,99.51,91.24,92.88,94.52,94.14,933.55,1942.92,2386.4,2318.47,2786.08,1121.8,2387.05,1810.4,14.74,16.5
2014-04-23,2.0,3.4,20.58,92.56,111.08,97.49,99.51,91.23,92.88,94.51,94.14,436.46,2666.45,3051.11,2981.92,4033.01,2851.92,4137.88,3232.8,14.89,16.28
2014-04-24,0.0,0.0,20.54,92.51,111.01,97.48,99.51,91.21,92.84,94.52,94.14,1146.89,3518.57,3412.26,3049.74,4033.01,2230.78,1627.96,3013.6,14.55,17.6
2014-04-25,0.0,0.0,20.52,92.5,111.0,97.47,99.49,91.2,92.82,94.52,94.66,1399.9,3221.89,3559.1,3446.46,4930.81,2747.34,3869.39,3389.83,14.49,16.3
2014-04-26,15.6,10.0,20.41,92.49,110.94,97.44,99.49,91.2,92.81,94.47,93.92,17.14,2971.08,3264.84,3091.1,4033.01,2423.7,4141.26,2955.96,12.87,14.83
2014-04-27,22.2,22.4,20.39,92.47,110.83,97.43,99.49,91.18,92.82,94.49,93.98,1325.84,3525.44,3516.62,3377.38,4715.32,2406.35,4024.87,3343.39,11.19,12.54
2014-04-28,4.8,5.6,20.37,92.46,110.82,97.43,99.55,91.15,92.83,94.49,93.53,1525.2839999999999,3604.86,3748.72,3575.95,5109.48,2652.264,3531.56,3409.7,10.71,11.99
2014-04-29,3.2,2.8,20.37,92.46,110.82,97.42,99.55,91.14,92.82,94.47,94.14,924.7,2042.14,2499.444,2123.028,4353.95,1105.81,0.0,1891.26,11.15,12.62
2014-04-30,0.0,0.4,20.35,92.46,110.82,97.43,99.58,91.14,91.64,94.46,94.26,1440.9,3565.8,3541.93,3576.02,5089.79,2823.12,3531.56,3450.132,12.35,13.2
2014-05-01,0.0,0.0,20.33,92.46,110.82,97.43,99.58,91.14,92.83,94.38,94.81,1309.64,3302.6,3558.49,3574.33,5121.0,2746.62,2863.84,3127.0,12.61,13.97
2014-05-02,28.0,50.8,20.31,92.46,111.05,97.43,99.59,91.15,93.08,94.37,92.1,1763.86,3325.07,3261.2,3303.36,4700.02,2159.96,3020.72,2880.97,10.35,11.47
2014-05-03,6.6,11.0,20.31,92.46,111.05,97.43,99.59,91.15,91.64,94.37,91.75,2041.63,3563.17,3161.2,3400.85,5107.9,2450.3,3528.0,3132.04,9.71,11.59
2014-05-04,0.2,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.92,94.37,94.64,1183.39,3549.71,3470.98,3575.52,5123.74,2680.2,3426.59,3316.68,11.86,12.91
2014-05-05,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.08,94.37,94.46,926.1,3068.6,3379.86,3080.66,3430.4,1609.56,2285.03,3209.76,12.28,14.06
2014-05-06,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.07,94.37,94.34,1290.2,2549.81,2985.16,3633.8,5099.36,1537.56,3366.76,3079.48,14.59,15.07
2014-05-07,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.92,94.37,94.48,1467.36,3239.32,3625.31,3340.73,4700.02,2752.2,1875.02,3297.31,14.13,14.64
2014-05-08,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.08,94.37,94.28,1400.36,3524.47,4082.22,3452.26,5107.5,2706.41,4195.94,3410.21,15.2,16.44
2014-05-09,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.98,94.37,94.64,967.57,3325.07,3780.9,3573.4,4931.21,2681.06,3528.0,3495.56,15.82,17.35
2014-05-10,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.97,94.37,94.68,1054.58,3174.41,3563.6,3303.36,4257.83,2678.76,3020.72,3205.48,16.28,16.88
2014-05-11,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.27,94.37,94.81,1146.89,3827.09,4257.11,3888.36,5087.88,2796.62,3817.98,3527.86,16.43,17.15
2014-05-12,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,91.64,94.37,91.79,2095.7,3069.54,3530.74,3242.45,4754.3,2766.38,3493.51,3179.48,15.6,16.87
2014-05-13,2.2,0.8,20.31,92.46,111.05,97.43,99.59,91.15,92.82,94.37,94.69,1362.24,3152.88,3226.39,3648.38,5139.61,2683.15,3807.5,3434.87,13.28,14.88
2014-05-14,0.2,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.92,94.37,93.35,1325.84,3112.7,3295.69,3603.64,5123.77,2610.65,3807.5,3371.76,11.78,15.08
2014-05-15,1.2,0.2,20.31,92.46,111.05,97.43,99.59,91.15,92.92,94.37,94.36,1467.36,3829.07,3578.0,3580.42,5105.05,2651.29,4195.94,3425.62,12.52,14.88
2014-05-16,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.82,94.37,92.07,1516.104,2760.26,3149.53,3640.54,5110.31,2609.1,4193.39,3429.47,12.9,14.46
2014-05-17,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.82,94.37,93.8,1335.1,3494.99,3515.8,3400.85,5104.55,2538.4,3807.5,3066.95,13.73,15.0
2014-05-18,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.98,94.37,93.97,1054.58,3542.36,3606.8,3394.76,4932.47,2647.26,3807.5,3423.96,14.34,15.3
2014-05-19,1.0,3.0,20.31,92.46,111.05,97.43,99.59,91.15,93.02,94.37,94.58,1402.74,2323.368,3337.52,3167.78,4754.3,2565.61,4137.88,3200.08,14.12,15.12
2014-05-20,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,91.74,94.37,93.79,1394.53,3158.93,3537.94,3303.36,4561.99,2568.92,2459.7,3180.28,16.45,17.8
2014-05-21,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.81,94.37,94.87,1275.88,2144.81,2455.27,2499.8,4285.01,1929.46,3387.96,2394.36,18.66,19.73
2014-05-22,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.88,94.37,94.27,873.94,1471.36,3292.96,2823.98,3430.4,2565.79,1029.92,2553.05,19.77,20.7
2014-05-23,2.0,7.4,20.31,92.46,111.05,97.43,99.59,91.15,92.83,94.37,92.03,2039.62,3475.08,3548.09,3573.4,5109.48,2472.91,3338.42,3265.27,16.66,18.73
2014-05-24,0.2,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.1,94.37,94.22,1362.24,3140.46,3560.54,3574.33,5144.36,2663.75,2863.84,3443.33,17.99,19.66
2014-05-25,0.2,0.2,20.31,92.46,111.05,97.43,99.59,91.15,92.83,94.37,94.34,1032.52,3328.52,3606.8,3574.33,5145.3,2769.91,3531.56,3451.9,19.47,21.21
2014-05-26,0.0,0.2,20.31,92.46,111.05,97.43,99.59,91.15,92.83,94.37,94.52,1283.0,1958.69,3278.56,2817.94,4257.83,2206.12,692.17,2534.87,17.62,19.2
2014-05-27,0.2,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.82,94.37,94.12,908.06,3221.89,3324.13,3572.03,4914.29,2624.4,4195.94,3490.67,14.73,15.87
2014-05-28,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.82,94.37,94.48,17.14,3215.45,3486.35,3303.36,4713.16,2632.5,3373.99,3263.11,14.47,16.09
2014-05-29,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.21,94.37,94.58,1309.1,3565.8,3604.5,3567.53,5095.8,2630.45,3338.42,3441.78,15.69,17.35
2014-05-30,0.2,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.84,94.37,94.58,1446.7,3325.07,3412.26,3340.73,4720.75,2675.77,3869.39,3436.42,15.85,17.77
2014-05-31,0.0,8.4,20.31,92.46,111.05,97.43,99.59,91.15,91.64,94.37,91.94,2101.68,3422.27,3273.84,3640.54,5066.64,2621.59,3423.78,3428.46,13.78,14.89
2014-06-01,0.2,0.2,20.31,92.46,111.05,97.43,99.59,91.15,93.01,94.37,94.34,1389.35,3518.57,3486.35,3554.14,5121.0,2846.23,3539.02,3441.1,15.4,16.65
2014-06-02,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,91.64,94.37,93.79,1365.84,3166.16,3547.91,3603.64,5144.76,2609.1,3528.0,3471.048,16.15,18.05
2014-06-03,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,91.7,94.37,94.23,1345.93,3539.2,3275.93,3378.35,5111.03,2812.43,3532.03,3300.62,18.02,19.92
2014-06-04,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.08,94.37,91.79,908.64,3558.49,3563.24,3578.04,5107.68,2741.72,3423.78,3436.13,18.03,20.32
2014-06-05,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.84,94.37,93.82,1305.5,3531.06,3509.24,3399.88,5086.62,2379.2,3807.5,3438.43,18.4,19.59
2014-06-06,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.08,94.37,94.64,436.46,3557.12,4335.48,3454.02,5146.56,2731.64,4192.38,3668.18,20.24,21.51
2014-06-07,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.98,94.37,94.38,1337.33,3160.01,3516.62,3514.5,5107.9,2677.36,3817.98,3434.87,22.88,23.89
2014-06-08,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.88,94.37,94.91,1365.05,3565.8,3666.13,3578.36,5114.45,2746.62,2863.84,3272.9,24.55,25.41
2014-06-09,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.01,94.37,94.84,1247.72,378.0,2455.27,1391.54,3343.93,1261.04,1187.1,1777.72,24.76,25.74
2014-06-10,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.98,94.37,94.78,151.63,0.0,2689.74,2464.74,4373.352,1446.34,2576.05,2327.08,24.62,26.26
2014-06-11,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.09,94.37,94.73,436.46,1471.36,3332.34,2775.67,3430.4,2098.22,193.64,2370.38,24.74,25.82
2014-06-12,2.6,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.01,94.37,95.98,1063.4,2144.81,2752.31,2464.74,3191.44,2587.57,87.05,2364.05,23.59,25.01
2014-06-13,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.94,94.37,93.73,1032.52,3055.14,3640.46,3631.25,5146.96,2676.89,4192.38,3434.65,22.9,24.73
2014-06-14,17.2,9.6,20.31,92.46,111.05,97.43,99.59,91.15,93.1,94.37,95.02,1399.9,3140.46,3545.86,3509.89,5142.35,2783.92,4195.94,3405.02,19.43,21.1
2014-06-15,56.0,26.4,20.31,92.46,111.05,97.43,99.59,91.15,93.11,94.37,94.48,1325.38,3577.0,3433.57,3241.15,4561.99,2455.09,3373.99,3238.06,16.53,19.23
2014-06-16,28.2,23.4,20.31,92.46,111.05,97.43,99.59,91.15,92.94,94.37,94.87,908.06,3302.6,4257.11,3631.25,4914.29,2959.38,3428.17,3643.49,15.67,17.75
2014-06-17,13.8,38.2,20.31,92.46,111.05,97.43,99.59,91.15,93.1,94.37,90.47,2087.96,3543.55,3531.17,3575.12,5107.43,2724.37,3423.78,3239.17,16.55,17.93
2014-06-18,23.0,10.2,20.31,92.46,111.05,97.43,99.59,91.15,91.7,94.37,94.24,926.1,2145.82,3055.93,2668.9,4497.37,3219.73,1029.92,2873.99,16.24,17.44
2014-06-19,3.2,16.4,20.31,92.46,111.05,97.43,99.59,91.15,93.14,94.37,94.97,734.76,2747.66,3265.7,3101.33,4688.17,2606.36,3366.76,3232.98,16.65,18.67
2014-06-20,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.08,94.37,94.66,17.14,3180.24,3666.13,3648.38,5107.9,2861.17,3539.02,3360.31,18.91,20.13
2014-06-21,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.37,94.37,95.09,894.6,3497.72,3660.26,3554.14,5111.03,2781.04,3810.28,3392.6,19.45,20.55
2014-06-22,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.98,94.37,94.59,955.87,3055.14,3792.53,3570.16,5107.9,2772.04,4195.94,3360.2,20.48,21.76
2014-06-23,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.84,94.37,94.31,1340.5,3069.0,3206.38,3603.64,5121.0,2654.03,4193.39,3402.97,21.63,22.44
2014-06-24,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.83,94.37,94.85,955.87,3223.22,3503.34,3575.95,4930.81,2706.41,4195.94,3438.11,21.9,23.07
2014-06-25,4.0,5.6,20.31,92.46,111.05,97.43,99.59,91.15,93.06,94.37,92.12,1469.7,2805.3,3453.84,3786.95,5095.66,3000.46,3489.37,3472.16,20.52,21.74
2014-06-26,9.2,5.0,20.31,92.46,111.05,97.43,99.59,91.15,92.98,94.37,94.35,1442.77,3180.64,3541.93,3394.76,4720.75,2542.9,3817.98,3438.43,18.02,20.1
2014-06-27,10.0,2.6,20.31,92.46,111.05,97.43,99.59,91.15,92.89,94.37,94.59,955.87,3055.14,3427.27,3303.36,4759.42,2692.3,3366.22,3237.16,20.26,21.8
2014-06-28,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.1,94.37,93.6,1685.34,3227.0,3559.54,3296.16,4719.53,2767.46,3869.39,3289.1,20.45,22.14
2014-06-29,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.98,94.37,94.6,1351.98,3223.22,3499.2,3394.76,4754.88,2785.93,4024.87,3212.17,21.41,22.47
2014-06-30,0.2,0.6,20.31,92.46,111.05,97.43,99.59,91.15,93.06,94.37,94.34,1431.32,3214.33,3798.86,3394.76,4932.47,2553.08,3528.0,3409.7,20.16,21.62
2014-07-01,0.2,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.06,94.37,92.12,1346.11,3135.42,3486.35,3303.36,4713.16,2654.03,3366.76,3433.79,20.09,20.8
2014-07-02,0.2,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.98,94.37,91.69,2360.16,655.56,3549.46,2881.91,4033.01,3427.42,1627.96,2873.99,19.25,21.02
2014-07-03,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.97,94.37,91.96,1873.4,3322.91,3410.5,3628.73,5129.68,1608.95,3338.42,3488.54,21.74,23.4
2014-07-04,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,91.64,94.37,94.42,1442.77,3527.86,3606.8,3891.56,5146.49,2778.7,3489.37,3504.2,23.98,25.17
2014-07-05,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.88,94.37,95.25,1185.77,2769.3,3048.26,2909.3,4759.42,2197.55,2925.0,2687.98,21.94,23.61
2014-07-06,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.08,94.37,94.81,1303.45,3538.48,3625.85,3572.89,5095.94,2681.78,3426.59,3403.44,22.0,23.6
2014-07-07,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,92.94,94.37,94.34,1340.5,3068.6,3389.11,3118.03,4497.37,2483.32,3199.97,3075.23,23.16,24.12
2014-07-08,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.07,94.37,95.12,1394.1,3359.05,3903.7,3394.76,4715.32,2683.15,4024.87,3461.652,20.3,21.66
2014-07-09,0.0,0.0,20.31,92.46,111.05,97.43,99.59,91.15,93.06,94.37,94.33,997.74,1862.64,3044.59,2146.5,4024.76,1603.12,2274.7,2413.8,19.05,19.77
2014-07-10,6.2,6.8,20.59,92.13,110.32,97.16,98.84,90.52,93.34,94.11,94.24,1283.0,2314.66,2508.8,2538.54,4276.3,1603.33,2696.87,2539.19,16.25,18.09
2014-07-11,8.0,4.6,20.87,91.78,109.33,96.81,98.14,90.63,92.88,93.82,91.37,1485.756,3589.92,3587.76,3578.18,5095.66,2502.9,2863.84,3452.26,17.08,19.84
2014-07-12,6.0,0.0,20.89,91.74,109.05,96.81,98.14,90.6,93.5,93.76,94.62,687.24,3025.48,3673.66,3091.1,4648.86,2499.7,1551.49,2991.42,18.51,20.32
2014-07-13,9.4,19.4,20.9,91.72,109.02,96.8,98.2,90.6,92.82,93.75,91.67,1553.616,3535.52,3298.32,3300.73,4937.72,2602.62,3142.69,3208.03,16.67,17.93
2014-07-14,0.2,1.4,20.91,91.72,109.02,96.79,98.28,90.58,93.45,93.73,94.77,61.99,1967.72,2125.91,2318.47,5043.53,1942.63,2581.52,2298.17,17.84,19.34
2014-07-15,0.2,0.0,20.95,91.72,108.96,96.75,98.38,90.58,92.98,93.73,93.93,1136.48,3525.73,4243.28,3575.95,5151.17,2740.25,3489.37,3436.02,20.34,21.68
2014-07-16,0.2,0.2,20.96,91.71,108.94,96.71,98.4,90.57,92.89,93.73,92.25,1358.53,2896.74,3242.63,2937.78,3430.4,2554.92,2336.15,3155.54,21.83,23.76
2014-07-17,29.4,7.4,20.97,91.7,108.94,96.71,98.38,90.57,93.05,93.73,94.85,1391.47,3117.02,3537.94,3399.95,4914.29,2665.12,3493.51,3228.08,20.67,23.03
2014-07-18,0.0,0.0,21.03,91.7,108.95,96.71,98.28,90.57,93.04,93.73,92.32,1462.57,3201.59,3625.31,3603.64,5141.12,2772.04,3532.03,3495.5640000000003,23.19,24.93
2014-07-19,0.0,0.0,21.07,91.7,108.96,96.7,98.27,90.55,93.02,93.73,94.91,1048.28,2299.14,2792.45,2671.88,4497.37,1468.37,2569.28,2542.28,23.78,25.2
2014-07-20,0.0,0.0,21.1,91.66,109.0,96.69,98.26,90.55,93.62,93.71,95.31,908.06,3239.32,3774.46,3454.02,4937.11,2802.28,3428.17,3331.73,25.23,25.97
2014-07-21,6.4,9.0,21.11,91.7,109.03,96.69,98.26,90.54,91.64,93.71,91.05,1695.02,2921.18,3442.97,3300.73,4754.3,2154.06,3122.17,2847.49,20.1,21.72
2014-07-22,7.2,33.0,21.12,91.7,109.06,96.69,98.22,90.54,93.56,93.71,94.48,1420.38,2960.21,3345.84,3786.95,5116.68,2787.08,3338.42,3496.03,17.8,19.03
2014-07-23,0.0,0.0,21.14,91.71,109.08,96.68,98.19,90.54,93.41,93.71,95.47,1431.32,3180.96,3789.83,3446.46,5094.25,2721.28,3528.0,3388.14,20.37,22.36
2014-07-24,0.2,0.6,21.17,91.71,109.09,96.68,98.19,90.53,93.08,93.73,92.1,1800.61,3096.07,3748.72,3451.1,5145.16,2868.48,4192.38,3380.26,20.97,22.12
2014-07-25,0.2,0.0,21.28,91.71,109.09,96.68,98.15,90.53,93.62,93.89,93.88,1391.47,3214.33,3636.58,3574.33,5101.74,2807.96,3535.92,3495.5640000000003,21.21,22.88
2014-07-26,1.2,7.2,21.3,91.69,109.09,96.67,98.14,90.51,92.94,93.89,92.73,1544.796,3831.7,3555.0,3577.39,5095.66,2704.36,3869.39,3461.328,20.0,21.14
2014-07-27,0.2,0.2,21.35,91.67,108.98,96.67,98.08,90.5,92.98,93.89,93.34,1299.46,2960.21,3536.1,3454.02,5106.53,2746.62,3817.98,3442.82,20.97,22.77
2014-07-28,0.2,0.0,21.39,91.66,108.89,96.67,98.08,90.5,93.37,93.85,94.91,1305.18,2732.47,3319.67,3644.6,5144.76,2154.06,3607.67,3403.69,20.46,22.29
2014-07-29,14.2,15.0,21.4,91.64,108.87,96.67,98.08,90.5,93.09,93.84,94.66,1378.22,2959.74,3295.69,3283.13,4033.01,2523.53,4141.26,3145.25,20.52,21.65
2014-07-30,11.8,3.8,21.43,91.62,108.73,96.67,98.08,90.5,93.01,93.79,91.47,1993.64,3166.16,3400.6,3575.52,5093.39,2657.66,3807.5,3469.752,17.02,18.67
2014-07-31,0.0,0.0,21.46,91.6,108.7,96.66,98.08,90.5,93.08,93.69,94.93,1283.0,2710.94,2341.91,2881.91,4648.86,2380.0,2336.15,2584.08,19.43,21.72
2014-08-01,0.2,0.0,21.5,91.59,108.7,96.64,98.07,90.5,93.42,93.65,96.98,1362.24,3563.17,3625.56,3509.39,5107.9,2796.08,3489.37,3429.29,22.12,23.6
2014-08-02,0.2,0.0,21.52,91.59,108.7,96.63,98.07,90.5,93.35,93.64,94.78,687.24,3214.33,3775.46,3572.03,5131.58,2765.844,3423.78,3460.25,22.78,23.34
2014-08-03,2.8,5.4,21.54,91.59,108.7,96.62,98.07,90.5,93.11,93.61,96.98,1146.89,3535.52,3376.01,3340.73,4713.16,2677.36,3845.27,3425.58,20.48,22.21
2014-08-04,0.0,0.0,21.56,91.59,108.7,96.61,98.07,90.49,91.67,93.61,90.57,1959.95,3496.86,3555.0,3398.18,5101.74,2360.59,3807.5,3342.46,22.95,24.93
2014-08-05,0.0,0.0,21.59,91.57,108.63,96.61,98.07,90.49,93.54,93.61,94.62,436.46,2324.41,2434.61,3633.8,4719.53,2476.66,3165.95,3111.88,22.26,24.55
2014-08-06,0.0,0.0,21.62,91.57,108.63,96.6,98.05,90.48,93.4,93.61,95.36,1325.38,3166.16,3533.0,3399.95,4932.65,2679.8,4024.87,3492.07,21.88,24.33
2014-08-07,0.0,0.0,21.68,91.57,108.63,96.6,98.02,90.48,92.23,93.62,96.23,151.63,1857.89,3042.76,2553.3,3430.4,2079.18,2833.85,2209.79,21.7,23.23
2014-08-08,0.0,0.0,21.81,91.56,108.65,96.6,98.05,90.48,93.42,93.62,94.92,1193.44,3212.5,3545.86,3296.16,4754.3,2765.844,4193.39,3345.73,22.21,23.71
2014-08-09,0.0,0.0,21.85,91.56,108.69,96.59,98.05,90.48,93.08,93.62,94.66,1410.8,3158.93,3588.52,3451.1,5107.9,2760.77,4024.87,3492.07,22.38,23.75
2014-08-10,0.0,0.0,21.89,91.56,108.69,96.58,98.01,90.46,92.56,93.62,95.47,938.38,1862.64,2430.58,1838.3,3058.38,1337.47,2193.44,2032.56,23.5,24.43
2014-08-11,0.0,0.0,21.91,91.54,108.65,96.58,98.0,90.46,92.88,93.61,94.86,1344.82,2317.57,3277.62,2933.71,4276.3,2467.55,2285.03,2582.42,23.52,24.32
2014-08-12,0.0,0.0,21.95,91.53,108.64,96.56,97.94,90.45,93.42,93.6,92.04,1255.54,1343.74,2341.91,2624.4,3191.44,1105.81,2577.2,2438.28,23.41,24.63
2014-08-13,0.2,0.0,21.98,91.52,108.64,96.56,97.53,90.45,92.23,93.61,94.49,1378.22,3166.16,4113.83,3446.46,5104.55,2706.41,4039.42,3431.56,23.6,24.87
2014-08-14,0.4,7.2,22.02,91.5,108.56,96.56,97.53,90.44,91.64,93.61,94.87,1342.37,3474.4,3608.24,3433.03,5111.03,2690.28,3817.98,3445.78,20.8,21.97
2014-08-15,0.2,0.0,22.04,91.5,108.56,96.55,97.32,90.44,91.67,93.59,94.45,1534.68,3537.72,3563.6,3435.66,5121.0,2816.71,3338.42,3408.12,19.23,20.67
2014-08-16,0.2,0.0,22.08,91.5,108.56,96.57,97.14,90.44,93.32,93.59,94.81,1182.38,3175.13,3560.54,3394.76,4937.11,2634.228,4193.39,3360.2,19.07,20.73
2014-08-17,0.0,0.0,22.11,91.5,108.56,96.57,97.12,90.44,91.84,93.59,94.53,1187.03,3557.12,3626.57,3556.33,5106.53,2743.27,3532.03,3424.82,18.92,20.78
2014-08-18,0.2,0.0,22.2,91.5,108.5,96.57,97.12,90.44,92.23,93.57,94.69,1195.02,3068.6,3575.41,3580.24,4914.29,2573.784,3869.39,3277.08,19.04,20.48
2014-08-19,0.0,0.0,22.26,91.48,108.5,96.56,97.12,90.42,91.67,93.57,92.1,1469.7,3140.46,3324.13,3514.5,5114.45,2681.78,3817.98,3211.92,19.85,21.15
2014-08-20,0.0,0.0,22.32,91.47,108.41,96.56,97.22,90.42,92.94,93.53,94.71,1195.02,3180.64,3706.96,3575.95,5105.05,2783.09,4195.94,3504.2,22.64,23.75
2014-08-21,0.2,0.0,22.36,91.47,108.41,96.53,97.27,90.41,93.47,93.53,95.07,1322.57,3829.07,3641.08,3640.21,5096.7,2767.5,3532.03,3439.69,22.46,24.04
2014-08-22,0.2,0.0,22.42,91.46,108.41,96.53,97.34,90.37,93.59,93.53,93.6,1346.11,3535.52,3554.93,3571.09,5126.11,2577.17,3803.9,3345.8,21.39,23.0
2014-08-23,0.0,0.0,22.45,91.45,108.41,96.53,97.38,90.37,92.82,93.52,94.64,1146.89,2921.18,3470.98,3575.95,5107.36,2846.23,3807.5,3421.15,20.77,22.15
2014-08-24,0.4,0.0,22.48,91.42,108.28,96.53,97.41,90.37,93.25,93.52,94.91,11.92,3538.48,3560.54,3509.89,4932.47,3003.44,3338.42,3190.28,18.93,20.67
2014-08-25,0.0,0.0,22.54,91.38,108.21,96.37,97.45,90.37,92.92,93.51,94.59,1471.07,3589.92,3559.54,3514.5,5121.0,2765.844,4192.38,3402.97,19.68,20.95
2014-08-26,0.2,0.0,22.59,91.37,108.2,96.36,97.65,90.36,91.7,93.47,94.91,1365.84,3156.12,3604.5,3451.1,5121.0,2785.86,4193.39,3438.83,19.46,21.21
2014-08-27,0.0,0.0,22.64,91.37,108.2,96.34,97.76,90.36,92.92,93.47,94.9,1293.37,3770.86,3621.64,3530.88,5101.74,2761.88,4193.39,3447.97,21.73,22.47
2014-08-28,0.0,0.0,22.68,91.37,108.2,96.33,97.76,90.36,91.84,93.46,94.38,1365.05,3538.48,3604.5,3452.26,4882.68,2804.83,3807.5,3443.18,22.71,22.89
2014-08-29,0.0,0.0,22.73,91.37,108.2,96.33,97.77,90.36,92.92,93.46,94.74,1420.38,3117.96,3537.94,3509.89,4754.88,2680.67,3493.51,3426.52,22.04,23.88
2014-08-30,0.0,0.0,22.78,91.37,108.19,96.33,97.89,90.36,92.94,93.46,94.47,1414.48,3162.92,3301.27,3399.95,5121.0,2765.56,4193.39,3473.64,22.02,23.68
2014-08-31,0.0,0.0,22.94,91.36,108.18,96.33,97.77,90.35,91.67,93.46,93.34,1351.76,3592.98,3253.07,3495.53,5066.64,2787.62,4192.38,3439.44,21.39,22.7
2014-09-01,9.0,4.6,22.96,91.33,108.15,96.34,97.58,90.32,91.84,93.41,91.46,1535.904,2183.54,3040.27,2823.98,4648.86,2565.79,2998.48,2706.05,15.45,18.18
