Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1_Doganella,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3_Doganella,Depth_to_Groundwater_Pozzo_4_Doganella,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1_Doganella,Volume_Pozzo_2,Volume_Pozzo_3_Doganella,Volume_Pozzo_4_Doganella,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri,Rainfall_Simignano,Rainfall_Siena_Poggio_al_Vento,Rainfall_Mensano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Ponte_Orgia,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Depth_to_Groundwater_Pozzo_1_Luco,Depth_to_Groundwater_Pozzo_3_Luco,Depth_to_Groundwater_Pozzo_4_Luco,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1_Luco,Volume_Pozzo_3_Luco,Volume_Pozzo_4_Luco,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta,Rainfall_Terni,Flow_Rate_Lupa,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto,Temperature_Le_Croci,Lake_Level,Flow_Rate
14/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.58,,,,,10.65,10.05,11.55,12.9,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.33,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,10.2,12.25,0.0,,,0.0,,1.0,,,,,,,,,0.0,0.0,11.95,10.25,,,,,-22.07,-21.52,,,,,0.0,,,,,,,,,10.0,,,,,,,,,,,12.2,252.05,5.0
15/04/2006,1.4,0.0,0.2,0.6,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,1.31,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-14.58,,,,,14.0,9.7,13.45,15.55,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.32,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,11.5,13.1,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,12.5,11.1,,,,,-22.12,-21.52,,,,,0.0,,,,,,,,,9.9,,,,,,,,,,,14.55,252.05,5.0
16/04/2006,0.8,0.4,0.6,0.2,0.4,0.2,0.0,0.4,0.0,1.4,5.8,1.8,0.0,0.0,16.2,1.23,1.8,2.2,2.2,0.8,2.6,2.6,2.4,0.0,0.8,2.6,-14.54,,,,,16.45,8.9,13.0,14.55,-9594.493333,-15578.784,-11960.00093,0.0,0.0,0.28,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,13.55,16.7,4.8,,,2.4,,3.8,,,,,,,,,0.0,0.0,13.75,13.65,,,,,-21.5,-21.32,,,,,1.8,,,,,,,,,11.0,,,,,,,,,,,14.95,252.05,5.0
17/04/2006,0.2,0.2,0.0,0.2,0.0,0.0,0.4,2.2,0.2,0.0,0.0,0.0,0.0,1.2,16.4,1.31,0.0,0.6,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.2,-14.5,,,,,12.7,11.55,13.7,15.5,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.33,0.07,2.0,3.2,,,,,,,,,,,,,,,,,,11.8,14.75,0.0,,,0.2,,0.0,,,,,,,,,0.0,0.0,13.15,13.0,,,,,-21.79,-21.37,,,,,0.0,,,,,,,,,10.8,,,,,,,,,,,12.05,252.05,5.0
18/04/2006,2.4,0.2,1.2,3.0,0.8,1.4,0.0,0.4,0.0,0.6,4.8,25.2,0.2,2.4,15.45,1.46,0.0,0.0,0.8,0.8,0.0,0.0,0.0,1.6,0.0,0.0,-14.47,,,,,16.25,9.95,12.75,15.45,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.35,0.07,10.8,27.8,,,,,,,,,,,,,,,,,,12.3,16.7,0.2,,,3.2,,1.0,,,,,,,,,0.0,0.0,12.2,12.8,,,,,-22.12,-21.44,,,,,10.0,,,,,,,,,10.5,,,,,,,,,,,16.0,252.05,5.0
19/04/2006,0.0,0.0,0.2,0.0,0.0,0.2,5.4,6.0,0.0,1.4,4.6,4.0,9.0,43.2,16.9,1.55,0.0,0.0,0.0,0.0,4.2,0.0,0.0,10.4,0.0,0.0,-14.5,,,,,14.3,11.3,13.2,16.45,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.35,0.06,0.0,4.2,,,,,,,,,,,,,,,,,,13.1,15.6,0.2,,,0.0,,0.0,,,,,,,,,0.0,0.0,13.7,13.9,,,,,-22.4,-21.57,,,,,2.6,,,,,,,,,11.3,,,,,,,,,,,12.85,252.05,5.0
20/04/2006,3.6,0.0,0.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,16.4,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,-14.55,,,,,13.75,11.3,14.0,15.5,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.36,0.06,0.0,0.6,,,,,,,,,,,,,,,,,,12.15,14.75,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,13.45,13.55,,,,,-22.46,-21.69,,,,,0.0,,,,,,,,,11.2,,,,,,,,,,,13.25,252.05,5.0
21/04/2006,0.2,0.0,1.6,8.0,5.4,1.2,1.8,15.2,15.6,2.6,7.2,1.0,2.8,0.0,17.2,1.52,3.8,0.0,0.0,0.0,2.6,0.0,1.6,6.4,2.8,6.8,-14.57,,,,,15.35,12.2,14.55,15.85,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.36,0.05,7.6,,,,,,,,,,,,,,,,,,,12.7,,0.0,,,0.2,,4.2,,,,,,,,,0.0,0.0,15.15,14.7,,,,,-22.45,-21.71,,,,,0.0,,,,,,,,,11.05,,,,,,,,,,,14.95,252.05,5.0
22/04/2006,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.2,0.0,0.2,5.2,0.0,0.0,0.0,18.15,1.34,2.6,0.0,0.0,0.2,0.8,0.8,1.6,0.6,0.0,2.2,-14.57,,,,,15.65,14.0,14.75,16.55,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.35,0.05,0.0,,,,,,,,,,,,,,,,,,,12.55,,1.0,,,1.4,,0.0,,,,,,,,,0.0,0.0,15.5,14.15,,,,,-22.43,-21.69,,,,,0.0,,,,,,,,,12.35,,,,,,,,,,,15.0,252.05,5.0
23/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.55,,,,,15.6,13.1,13.8,15.85,-9594.493333,-15578.784,-11960.00093,0.0,0.0,0.3,0.05,0.0,,,,,,,,,,,,,,,,,,,12.75,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,15.1,13.7,,,,,-22.09,-21.61,,,,,0.0,,,,,,,,,12.2,,,,,,,,,,,15.6,252.05,5.0
24/04/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.55,,,,,14.8,15.5,17.2,17.75,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.33,0.04,0.0,,,,,,,,,,,,,,,,,,,15.2,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,15.85,15.25,,,,,-22.35,-21.67,,,,,0.0,,,,,,,,,13.75,,,,,,,,,,,15.9,252.05,5.0
25/04/2006,2.2,2.6,2.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,1.19,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.4,0.0,-14.55,,,,,17.8,15.8,18.0,18.6,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.31,0.05,0.0,,,,,,,,,,,,,,,,,,,14.75,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,16.75,15.0,,,,,-21.89,-21.55,,,,,0.0,,,,,,,,,14.95,,,,,,,,,,,18.65,252.05,5.0
26/04/2006,2.4,0.2,0.6,6.4,2.0,4.0,9.2,0.4,1.2,0.0,0.0,0.0,13.8,13.6,18.85,1.4,0.0,0.0,0.2,0.0,0.4,0.0,0.4,0.4,9.0,0.0,-14.53,,,,,19.8,8.25,16.5,19.0,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.32,0.05,1.2,,,,,,,,,,,,,,,,,,,12.55,,14.4,,,6.0,,8.2,,,,,,,,,0.0,0.0,14.85,17.75,,,,,-22.13,-21.58,,,,,13.4,,,,,,,,,11.75,,,,,,,,,,,19.4,252.05,5.0
27/04/2006,0.6,0.2,1.0,0.6,1.6,0.6,2.0,3.6,1.6,5.2,8.8,0.4,5.4,0.8,16.25,1.53,11.2,1.2,1.2,0.2,3.8,1.2,2.4,5.0,0.2,14.6,-14.51,,,,,17.0,11.6,14.55,16.45,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.31,0.05,31.0,,,,,,,,,,,,,,,,,,,10.75,,18.4,,,9.6,,8.2,,,,,,,,,0.0,0.0,12.7,14.25,,,,,-22.22,-21.59,,,,,18.8,,,,,,,,,10.5,,,,,,,,,,,15.85,252.05,5.0
28/04/2006,0.8,1.8,0.8,2.2,0.8,1.6,2.2,4.0,1.0,0.6,0.2,0.0,2.6,15.8,16.8,1.51,0.2,0.6,1.0,10.2,2.8,0.4,0.4,16.2,1.4,0.6,-14.48,,,,,16.55,11.1,14.5,17.4,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.32,0.05,12.4,,,,,,,,,,,,,,,,,,,11.15,,0.0,,,0.0,,1.2,,,,,,,,,0.0,0.0,13.35,14.8,,,,,-22.18,-21.56,,,,,0.0,,,,,,,,,11.15,,,,,,,,,,,15.2,252.05,5.0
29/04/2006,4.0,5.6,13.0,15.0,8.2,14.6,0.0,0.0,2.8,1.2,3.2,3.0,0.0,2.4,17.45,1.38,0.4,0.4,0.4,0.0,1.4,3.0,0.6,1.8,5.0,0.6,-14.48,,,,,16.85,10.85,15.0,18.6,-10099.46667,-16398.72,-12589.47467,0.0,0.0,0.3,0.05,21.4,,,,,,,,,,,,,,,,,,,11.05,,1.8,,,1.6,,0.2,,,,,,,,,0.0,0.0,14.05,15.5,,,,,-22.22,-21.56,,,,,4.2,,,,,,,,,10.2,,,,,,,,,,,15.3,252.05,5.0
30/04/2006,0.2,0.2,0.0,0.2,0.2,0.2,15.2,18.6,14.2,6.4,19.4,5.4,3.2,8.2,15.2,1.43,14.4,5.4,11.0,20.4,3.0,17.2,8.4,7.8,11.4,6.6,-14.49,,,,,16.2,9.9,14.8,16.25,-9594.493333,-15578.784,-11960.00093,0.0,0.0,0.35,0.06,0.4,,,,,,,,,,,,,,,,,,,10.0,,3.4,,,2.0,,2.2,,,,,,,,,0.0,0.0,12.3,14.85,,,,,-22.06,-21.51,,,,,4.8,,,,,,,,,9.75,,,,,,,,,,,14.6,252.05,5.0
01/05/2006,0.4,0.4,0.0,0.0,0.6,0.0,0.8,2.4,0.0,1.0,23.0,4.0,1.2,2.2,16.85,1.54,7.6,3.8,7.4,5.2,4.4,3.4,7.8,2.8,0.6,12.2,-14.51,,,,,15.0,8.85,13.95,16.6,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.29,0.05,0.0,,,,,,,,,,,,,,,,,,,10.7,,9.6,,,14.6,,9.4,,,,,,,,,0.0,0.0,12.7,13.45,,,,,-22.07,-21.5,,,,,11.4,,,,,,,,,9.45,,,,,,,,,,,12.4,252.05,5.0
02/05/2006,0.2,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,1.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.55,,,,,14.2,11.3,15.45,17.15,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.31,0.05,0.2,,,,,,,,,,,,,,,,,,,11.35,,0.0,,,0.2,,0.0,,,,,,,,,0.0,0.0,14.4,15.5,,,,,-22.26,-21.61,,,,,0.0,,,,,,,,,10.9,,,,,,,,,,,14.55,252.05,5.0
03/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,18.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,-14.56,,,,,16.2,14.8,18.0,18.2,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.31,0.05,0.0,,,,,,,,,,,,,,,,,,,14.65,,0.0,,,0.2,,0.0,,,,,,,,,0.0,0.0,16.25,15.7,,,,,-22.35,-21.63,,,,,0.0,,,,,,,,,13.6,,,,,,,,,,,17.25,252.05,5.0
04/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,1.49,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,-14.57,,,,,16.65,15.45,17.2,18.6,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.31,0.03,0.2,,,,,,,,,,,,,,,,,,,14.7,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,16.6,15.75,,,,,-22.39,-21.68,,,,,0.0,,,,,,,,,13.8,,,,,,,,,,,17.75,252.05,5.0
05/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,1.57,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,-14.6,,,,,18.75,13.6,16.75,18.65,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.31,0.04,0.2,,,,,,,,,,,,,,,,,,,13.4,,0.2,,,0.0,,0.0,,,,,,,,,0.0,0.0,16.0,14.35,,,,,-22.4,-21.7,,,,,0.0,,,,,,,,,12.7,,,,,,,,,,,17.75,252.05,5.0
06/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,,,,,16.25,13.25,16.7,17.95,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.26,0.03,0.0,,,,,,,,,,,,,,,,,,,12.05,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,15.25,14.5,,,,,-22.4,-21.7,,,,,0.0,,,,,,,,,11.15,,,,,,,,,,,15.9,252.04,4.4
07/05/2006,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,,,,,16.6,11.9,15.6,17.75,-10013.45968,-16161.552,-12879.16103,0.0,0.0,0.22,0.04,0.0,,,,,,,,,,,,,,,,,,,12.5,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,14.75,14.45,,,,,-22.26,-21.67,,,,,1.0,,,,,,,,,12.1,,,,,,,,,,,15.6,252.03,3.8
08/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,2.2,17.2,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,-14.59,,,,,16.1,11.95,14.55,17.1,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.28,0.04,0.0,,,,,,,,,,,,,,,,,,,12.1,,0.2,,,12.8,,0.2,,,,,,,,,0.0,0.0,14.15,13.45,,,,,-22.26,-21.64,,,,,0.0,,,,,,,,,11.8,,,,,,,,,,,15.7,252.03,4.4
09/05/2006,56.0,54.6,45.0,30.8,42.0,24.0,9.6,16.6,8.8,14.2,2.6,15.6,19.6,16.0,15.45,1.63,14.2,13.0,14.0,11.6,16.8,14.8,15.2,6.6,12.2,27.0,-14.56,,,,,17.65,7.5,11.45,13.4,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.3,0.05,25.0,,,,,,,,,,,,,,,,,,,10.3,,20.0,,,13.0,,22.6,,,,,,,,,0.0,0.0,11.75,13.55,,,,,-22.06,-21.53,,,,,0.8,,,,,,,,,10.05,,,,,,,,,,,14.85,252.12,14.1
10/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,5.0,0.2,2.0,0.0,0.8,0.8,16.2,1.55,0.4,0.4,0.0,7.2,3.2,1.4,3.2,1.4,0.0,2.8,-14.58,,,,,11.3,9.6,12.7,14.15,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.3,0.04,0.4,,,,,,,,,,,,,,,,,,,11.1,,3.8,,,4.0,,1.8,,,,,,,,,0.0,0.0,11.1,13.2,,,,,-22.09,-21.52,,,,,4.8,,,,,,,,,8.75,,,,,,,,,,,12.1,252.13,16.7
11/05/2006,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,15.0,1.2,0.0,0.0,17.65,1.53,2.6,17.8,22.2,12.0,3.8,10.4,2.2,2.8,4.4,0.8,-14.61,,,,,15.65,12.1,14.55,16.75,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.29,0.04,1.0,,,,,,,,,,,,,,,,,,,11.0,,14.0,,,10.4,,18.0,,,,,,,,,0.0,0.0,12.55,14.5,,,,,-22.12,-21.57,,,,,12.8,,,,,,,,,10.85,,,,,,,,,,,14.9,252.1,11.3
12/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.4,1.0,0.0,0.0,18.35,1.49,0.0,0.0,0.0,0.2,1.8,0.0,0.0,0.0,0.0,0.4,-14.65,,,,,15.4,16.4,16.05,17.45,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.27,0.03,0.0,,,,,,,,,,,,,,,,,,,13.25,,1.0,,,0.4,,1.2,,,,,,,,,0.0,0.0,15.1,15.45,,,,,-22.25,-21.6,,,,,0.2,,,,,,,,,12.35,,,,,,,,,,,15.5,252.06,7.2
13/05/2006,2.6,0.2,2.4,2.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,1.28,0.0,0.0,4.4,0.0,0.8,0.0,0.0,0.0,2.2,0.0,-14.66,,,,,16.95,13.85,15.05,17.2,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.26,0.03,0.0,,,,,,,,,,,,,,,,,,,14.5,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,15.45,15.05,,,,,-22.3,-21.65,,,,,0.0,,,,,,,,,12.45,,,,,,,,,,,16.6,252.05,5.0
14/05/2006,6.2,3.4,5.0,5.4,4.4,4.6,2.8,5.8,2.2,1.0,0.4,0.2,3.0,6.0,18.65,1.21,1.6,4.6,1.0,4.0,3.2,4.4,2.4,0.2,1.4,3.0,-14.64,,,,,17.6,14.2,15.7,18.35,-10013.45968,-16161.552,-12879.16103,0.0,0.0,0.24,0.04,0.0,,,,,,,,,,,,,,,,,,,13.2,,1.2,,,0.2,,0.2,,,,,,,,,0.0,0.0,14.85,16.5,,,,,-22.1,-21.58,,,,,0.0,,,,,,,,,13.0,,,,,,,,,,,15.8,252.06,5.6
15/05/2006,0.2,0.0,0.0,0.0,0.2,0.2,2.8,1.4,0.0,0.0,5.8,0.0,1.4,2.4,19.7,1.28,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,-14.65,,,,,16.1,17.05,17.35,19.05,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.28,0.03,0.0,,,,,,,,,,,,,,,,,,,15.2,,0.2,,,0.2,,0.0,,,,,,,,,0.0,0.0,17.25,16.8,,,,,-21.95,-21.53,,,,,0.0,,,,,,,,,13.65,,,,,,,,,,,15.45,252.05,4.8
16/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,1.35,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,-14.64,,,,,17.65,16.95,17.2,18.9,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.28,0.03,0.0,,,,,,,,,,,,,,,,,,,16.25,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,17.45,16.7,,,,,-22.16,-21.57,,,,,0.0,,,,,,,,,15.6,,,,,,,,,,,18.5,252.04,4.5
17/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.63,,,,,18.7,16.3,17.0,19.4,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.25,0.03,0.0,,,,,,,,,,,,,,,,,,,16.75,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,18.25,16.65,,,,,-22.26,-21.61,,,,,0.0,,,,,,,,,16.3,,,,,,,,,,,18.6,252.03,3.0
18/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,1.34,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,-14.63,,,,,18.0,19.5,19.1,20.25,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.27,0.03,0.0,,,,,,,,,,,,,,,,,,,18.75,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,18.6,17.1,,,,,-22.23,-21.66,,,,,0.0,,,,,,,,,17.85,,,,,,,,,,,17.8,252.03,2.4
19/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.35,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,-14.59,,,,,20.9,16.8,18.3,20.85,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.26,0.02,0.0,,,,,,,,,,,,,,,,,,,19.0,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,19.05,18.25,,,,,-22.15,-21.59,,,,,0.0,,,,,,,,,17.0,,,,,,,,,,,20.65,252.02,2.1
20/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.58,,,,,19.1,14.15,15.65,18.2,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.2,0.03,0.0,,,,,,,,,,,,,,,,,,,16.6,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,17.0,16.05,,,,,-22.12,-21.56,,,,,0.0,,,,,,,,,15.8,,,,,,,,,,,19.3,252.01,0.6
21/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35,1.13,0.2,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.8,-14.59,,,,,19.0,16.75,18.95,20.75,-10013.45968,-16161.552,-12879.16103,0.0,0.0,0.21,0.03,0.0,,,,,,,,,,,,,,,,,,,16.85,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,17.05,17.35,,,,,-22.07,-21.55,,,,,0.0,,,,,,,,,15.35,,,,,,,,,,,17.4,252.0,0.6
22/05/2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6,,,,,18.7,20.05,20.15,21.4,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.22,0.02,0.0,,,,,,,,,,,,,,,,,,,19.2,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,18.85,18.4,,,,,-22.13,-21.55,,,,,0.0,,,,,,,,,17.15,,,,,,,,,,,17.7,252.0,0.6
23/05/2006,3.6,1.4,2.6,6.2,2.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,1.12,0.0,0.0,4.6,0.0,4.4,0.0,0.0,0.0,4.0,0.0,-14.61,,,,,21.15,16.35,17.3,18.6,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.22,0.03,0.0,,,,,,,,,,,,,,,,,,,22.05,,0.0,,,0.0,,0.0,,,,,,,,,0.0,0.0,18.45,17.65,,,,,-22.19,-21.63,,,,,0.0,,,,,,,,,18.3,,,,,,,,,,,21.8,252.0,0.6
24/05/2006,9.8,6.6,10.0,8.6,10.0,7.2,9.2,16.6,8.6,5.4,0.4,3.2,5.4,10.2,19.65,1.16,11.4,6.4,7.6,13.0,7.6,7.8,8.0,1.2,3.4,11.8,-14.64,,,,,19.25,14.9,16.35,19.0,-10540.48387,-17012.16,-13557.01161,0.0,0.0,0.22,0.03,0.0,,,,,,,,,,,,,,,,,,,18.05,,8.0,,,8.2,,5.8,,,,,,,,,0.0,0.0,14.85,15.8,,,,,-22.14,-21.61,,,,,0.0,,,,,,,,,13.05,,,,,,,,,,,18.35,252.01,0.6
